Date,Hour,Interval,Wind Curtailment,Solar Curtailment,
4/20/2021,14,5,124.6699982,428.0308728,
4/20/2021,14,6,134.6400013,500.3965772,
4/20/2021,14,7,105.6800003,506.1627051,
4/20/2021,14,8,110.9000015,513.9480464,
4/20/2021,14,9,110.6900024,508.4650018,
4/20/2021,14,10,118.2627889,434.8406445,
4/20/2021,14,11,68.78016152,192.9052535,
4/20/2021,14,12,49.44854011,290.8904121,
4/20/2021,15,1,114.1800003,476.5849332,
4/20/2021,15,2,113.9599991,374.7481033,
4/20/2021,15,3,118.5400009,282.2877943,
4/20/2021,15,4,107.5800018,466.6790281,
4/20/2021,15,5,112.9100037,471.8251942,
4/20/2021,15,6,112.9899979,485.186658,
4/20/2021,15,7,101.8700028,439.4166228,
4/20/2021,15,8,101.9300003,406.966895,
4/20/2021,15,9,122.2200012,429.2633369,
4/20/2021,15,10,116.0199966,381.414214,
4/20/2021,15,11,115.9700012,213.4127281,
4/20/2021,15,12,115.5400009,188.3757543,
4/20/2021,16,1,108.9000015,419.3008157,
4/20/2021,16,2,108.9199982,449.4782824,
4/20/2021,16,3,111.5699997,474.507189,
4/20/2021,16,4,114.5899963,464.1304818,
4/20/2021,16,5,114.6100006,475.4097099,
4/20/2021,16,6,114.4000015,514.5489432,
4/20/2021,16,7,113.9599991,454.9063115,
4/20/2021,16,8,111.4300003,470.6078242,
4/20/2021,16,9,111.2099991,478.0128048,
4/20/2021,16,10,120.1399994,355.1237951,
4/20/2021,16,11,120.0999985,265.650865,
4/20/2021,16,12,110.0599976,216.1061785,
4/20/2021,17,1,110.2600021,255.7952614,
4/20/2021,17,2,122.2099991,165.4627856,
4/20/2021,17,3,114.4700012,246.8365356,
4/20/2021,17,4,113.0599976,239.8391904,
4/20/2021,17,5,113.2200012,108.8404045,
4/20/2021,17,6,98.21995459,104.4363964,
4/20/2021,17,7,34.13671947,116.5224871,
4/20/2021,17,8,24.51971931,114.1754829,
4/20/2021,17,9,,113.6104711,
4/20/2021,17,10,38.72706031,111.6312688,
4/20/2021,17,11,50.4461479,108.8822614,
4/20/2021,17,12,123.7399979,105.446255,
4/20/2021,18,1,108.8399963,197.5040352,
4/20/2021,18,2,123.5699997,200.3005201,
4/20/2021,18,3,123.6600037,114.7929061,
4/20/2021,18,4,123.4199982,178.91806,
4/20/2021,18,5,121.7600021,108.2544328,
4/20/2021,18,6,79.59808359,89.55231727,
4/20/2021,18,7,,81.60201994,
4/20/2021,18,8,,75.57501158,
4/20/2021,18,9,,69.3652381,
4/20/2021,18,10,,65.87390602,
4/20/2021,18,11,,78.62418106,
4/20/2021,18,12,,15.08788717,
4/20/2021,19,1,,35.73354188,
4/20/2021,19,2,9.816001,41.82877081,
4/20/2021,19,3,,15.51655934,
4/20/2021,19,4,,14.14145644,
4/20/2021,19,5,,13.14145308,
4/20/2021,19,6,,12.29144504,
4/20/2021,19,7,,11.26894588,
4/20/2021,19,8,,9.788943934,
4/20/2021,19,9,,8.258939614,
4/20/2021,19,10,,7.072841597,
4/20/2021,19,11,,6.142837385,
4/20/2021,19,12,,3.922834515,
4/21/2021,7,10,,23.62069501,
4/21/2021,7,11,,11.29000092,
4/21/2021,7,12,,8,
4/21/2021,8,1,103.1521168,18.30766819,
4/21/2021,8,2,152.3945945,24.51000119,
4/21/2021,8,3,240.7800063,35.18881249,
4/21/2021,8,4,289.9111793,34.25058565,
4/21/2021,8,5,308.2100105,112.2646759,
4/21/2021,8,6,239.7000058,216.3676732,
4/21/2021,8,7,37.26911767,14.42527827,
4/21/2021,8,8,23.95327679,16.96527735,
4/21/2021,8,9,,39.31705143,
4/21/2021,8,10,46.70000076,49.31328159,
4/21/2021,8,11,105.9281153,26.39127749,
4/21/2021,8,12,49.47614896,125.4882884,
4/21/2021,9,1,,163.2689516,
4/21/2021,9,2,,78.97546841,
4/21/2021,9,3,,113.5350044,
4/21/2021,9,4,,198.2860819,
4/21/2021,9,5,85.28661662,314.3824497,
4/21/2021,9,6,235.2899885,426.6367599,
4/21/2021,9,7,263.6500015,287.6535346,
4/21/2021,9,8,260.9799995,309.93993,
4/21/2021,9,9,259.3199997,317.9782093,
4/21/2021,9,10,262.8200035,356.1156577,
4/21/2021,9,11,228.6600037,604.3200884,
4/21/2021,9,12,238.0899963,631.1144872,
4/21/2021,10,1,,135.2185671,
4/21/2021,10,2,,133.3377866,
4/21/2021,10,3,,118.8406017,
4/21/2021,10,4,,136.9175503,
4/21/2021,10,5,21.47647618,140.9944694,
4/21/2021,10,6,49.300072,158.1927574,
4/21/2021,10,7,93.02791384,165.3951744,
4/21/2021,10,8,48.15000153,162.0622469,
4/21/2021,10,9,,151.3120822,
4/21/2021,10,10,59.50313268,253.1219357,
4/21/2021,10,11,,192.2480059,
4/21/2021,10,12,93.26999664,285.2223996,
4/21/2021,11,1,52.10267189,179.3637352,
4/21/2021,11,2,77.92712883,178.1557904,
4/21/2021,11,3,93.63961667,178.6779654,
4/21/2021,11,4,,176.2198361,
4/21/2021,11,5,,189.4684133,
4/21/2021,11,6,,167.2760316,
4/21/2021,11,7,,155.706404,
4/21/2021,11,8,,229.3979996,
4/21/2021,11,9,79.200005,397.8190379,
4/21/2021,11,10,78.33999634,703.3474455,
4/21/2021,11,11,86.38999939,661.0181013,
4/21/2021,11,12,86.87000275,826.9018089,
4/21/2021,12,1,75.22000122,926.6457721,
4/21/2021,12,2,75.77999878,808.0274386,
4/21/2021,12,3,100.0299988,782.6848691,
4/21/2021,12,4,94.54000092,647.4798739,
4/21/2021,12,5,94.86000061,808.5146398,
4/21/2021,12,6,71.81999969,785.8178774,
4/21/2021,12,7,71.83000183,643.8715031,
4/21/2021,12,8,76.73000336,739.240721,
4/21/2021,12,9,96.69000244,751.2187691,
4/21/2021,12,10,216.8234538,542.4373514,
4/21/2021,12,11,240.2089991,624.0939925,
4/21/2021,12,12,101.5299988,733.6593741,
4/21/2021,13,1,46.14392851,370.2300969,
4/21/2021,13,2,101.5999985,344.4277789,
4/21/2021,13,3,,269.5809848,
4/21/2021,13,4,,257.8467307,
4/21/2021,13,5,90.480003,374.8216409,
4/21/2021,13,6,101,386.1925626,
4/21/2021,13,7,98.02999878,541.8478999,
4/21/2021,13,8,96.54000092,576.1668304,
4/21/2021,13,9,86.61000061,777.2235669,
4/21/2021,13,10,86.83999634,740.8163592,
4/21/2021,13,11,100.8399963,796.3651479,
4/21/2021,13,12,93.69999695,825.153958,
4/21/2021,14,1,93.97000122,772.3732893,
4/21/2021,14,2,106.9400024,702.3418093,
4/21/2021,14,3,106.0899963,570.4033085,
4/21/2021,14,4,100.3199997,501.1812524,
4/21/2021,14,5,113,575.1897111,
4/21/2021,14,6,113.1200028,630.7389563,
4/21/2021,14,7,109.6299973,581.5198283,
4/21/2021,14,8,111.0100021,546.2160994,
4/21/2021,14,9,111.0400009,669.2210477,
4/21/2021,14,10,119.1299973,726.3466421,
4/21/2021,14,11,114.8499985,760.1234162,
4/21/2021,14,12,114.7900009,854.0099431,
4/21/2021,15,1,245.6500013,498.3644265,
4/21/2021,15,2,240.1500015,520.3091063,
4/21/2021,15,3,239.5200043,527.9608259,
4/21/2021,15,4,239.5600052,551.810105,
4/21/2021,15,5,239.5699997,575.7997824,
4/21/2021,15,6,239.4700012,545.2166024,
4/21/2021,15,7,237.8300018,590.5862045,
4/21/2021,15,8,238.0500031,655.1922743,
4/21/2021,15,9,238.2800064,608.4099349,
4/21/2021,15,10,238.3300018,664.2823558,
4/21/2021,15,11,238.4000015,751.5031357,
4/21/2021,15,12,238.0999985,842.5104893,
4/21/2021,16,1,237.5099945,627.7643068,
4/21/2021,16,2,236.8600006,567.2936228,
4/21/2021,16,3,237.1999969,444.428327,
4/21/2021,16,4,237.6900024,361.4547235,
4/21/2021,16,5,237.5100021,368.8995634,
4/21/2021,16,6,157.7223732,268.6390071,
4/21/2021,16,7,46.42464151,166.0693815,
4/21/2021,16,8,,156.3859635,
4/21/2021,16,9,,148.5812212,
4/21/2021,16,10,62.67493216,129.9492109,
4/21/2021,16,11,11.55928638,109.0293933,
4/21/2021,16,12,116.3300018,167.3064803,
4/21/2021,17,1,,120.331148,
4/21/2021,17,2,125.2399979,120.0524479,
4/21/2021,17,3,129.184763,198.6087895,
4/21/2021,17,4,31.2747366,116.3473841,
4/21/2021,17,5,,117.0163753,
4/21/2021,17,6,,114.6793751,
4/21/2021,17,7,,125.0689931,
4/21/2021,17,8,,115.6010831,
4/21/2021,17,9,,120.5058782,
4/21/2021,17,10,,116.4413599,
4/21/2021,17,11,,104.3616573,
4/21/2021,17,12,,106.4278802,
4/21/2021,18,1,,107.3669192,
4/21/2021,18,2,,100.8304462,
4/21/2021,18,3,,97.91644785,
4/21/2021,18,4,,92.01846279,
4/21/2021,18,5,,91.10860081,
4/21/2021,18,6,,89.28559619,
4/21/2021,18,7,,81.93445249,
4/21/2021,18,8,,73.00460452,
4/21/2021,18,9,,68.28260647,
4/21/2021,18,10,,53.25081937,
4/21/2021,18,11,,65.06012119,
4/21/2021,18,12,72.550006,30.83059896,
4/21/2021,19,1,,31.66093495,
4/21/2021,19,2,,24.60293445,
4/21/2021,19,3,,14.8719296,
4/21/2021,19,4,113.5450073,4.338964652,
4/21/2021,19,5,29.175,4.998963276,
4/21/2021,19,6,,5.218963314,
4/21/2021,19,7,,4.934862068,
4/21/2021,19,8,,4.454862217,
4/21/2021,19,9,,7.264859451,
4/21/2021,19,10,,6.004159645,
4/21/2021,19,11,,4.854158938,
4/21/2021,19,12,,3.104155934,
4/22/2021,7,10,,33.69562613,
4/22/2021,7,11,,24.91752568,
4/22/2021,7,12,,24.57357736,
4/22/2021,8,1,,23.31227463,
4/22/2021,8,2,,32.57526632,
4/22/2021,8,3,,41.20127697,
4/22/2021,8,4,,30.84140379,
4/22/2021,8,5,,20.86967632,
4/22/2021,8,6,,22.84968165,
4/22/2021,8,7,,26.47728229,
4/22/2021,8,8,,29.31228728,
4/22/2021,8,9,,34.54863735,
4/22/2021,8,10,,46.83289675,
4/22/2021,8,11,102.4785844,59.54494414,
4/22/2021,8,12,116.7099991,126.9829699,
4/22/2021,9,1,26.54168138,120.6991414,
4/22/2021,9,2,,83.22884146,
4/22/2021,9,3,,88.34183983,
4/22/2021,9,4,,97.01848371,
4/22/2021,9,5,,99.02634911,
4/22/2021,9,6,88.31580425,235.5514029,
4/22/2021,9,7,112.2300034,338.4833591,
4/22/2021,9,8,110.7699966,328.1779895,
4/22/2021,9,9,113.2399979,496.9550928,
4/22/2021,9,10,111.8799973,457.1645444,
4/22/2021,9,11,111.8000031,540.3242055,
4/22/2021,9,12,112.3899994,689.0630991,
4/22/2021,10,1,53.77443662,235.1690003,
4/22/2021,10,2,,149.1609927,
4/22/2021,10,3,,150.5289893,
4/22/2021,10,4,,148.9729,
4/22/2021,10,5,,148.8666032,
4/22/2021,10,6,,245.7372844,
4/22/2021,10,7,,252.0088685,
4/22/2021,10,8,,297.9075916,
4/22/2021,10,9,,358.653024,
4/22/2021,10,10,22.98783072,421.8266205,
4/22/2021,10,11,,403.7537768,
4/22/2021,10,12,80.9822514,458.0732443,
4/22/2021,11,1,,519.5536479,
4/22/2021,11,2,,464.6200063,
4/22/2021,11,3,68.41658091,492.5840718,
4/22/2021,11,4,85.98473694,479.8987575,
4/22/2021,11,5,105.7099991,491.1673825,
4/22/2021,11,6,135.4179998,556.2037055,
4/22/2021,11,7,74.84835545,437.5610854,
4/22/2021,11,8,57.21958778,448.863386,
4/22/2021,11,9,104.6333319,459.6022061,
4/22/2021,11,10,25.57794936,449.0585119,
4/22/2021,11,11,108.4700012,575.7195627,
4/22/2021,11,12,107.8399963,565.0115998,
4/22/2021,12,1,12.676,564.6154701,
4/22/2021,12,2,12.52000103,711.4084043,
4/22/2021,12,3,12.43999896,639.3837703,
4/22/2021,12,4,12.49000035,655.6658601,
4/22/2021,12,5,10.82000217,694.7945373,
4/22/2021,12,6,10.78999934,613.8683093,
4/22/2021,12,7,10.25000177,629.8693208,
4/22/2021,12,8,10.0500004,597.6668094,
4/22/2021,12,9,19.67757084,632.0564677,
4/22/2021,12,10,65.46453155,668.7678343,
4/22/2021,12,11,10.71999845,707.0724942,
4/22/2021,12,12,94.21868307,652.3576215,
4/22/2021,13,1,,472.0293583,
4/22/2021,13,2,,458.6868948,
4/22/2021,13,3,,362.396019,
4/22/2021,13,4,,395.5237792,
4/22/2021,13,5,,327.909452,
4/22/2021,13,6,,295.7359259,
4/22/2021,13,7,,242.3907173,
4/22/2021,13,8,,244.8288521,
4/22/2021,13,9,,237.3703647,
4/22/2021,13,10,,244.7548399,
4/22/2021,13,11,,248.1304749,
4/22/2021,13,12,,201.37936,
4/22/2021,14,1,,233.7671775,
4/22/2021,14,2,,205.7335573,
4/22/2021,14,3,,250.8582959,
4/22/2021,14,4,,216.023761,
4/22/2021,14,5,,215.8342195,
4/22/2021,14,6,,217.0953495,
4/22/2021,14,7,,182.2352115,
4/22/2021,14,8,,180.1918792,
4/22/2021,14,9,,186.9822561,
4/22/2021,14,10,,171.9196052,
4/22/2021,14,11,,173.2276166,
4/22/2021,14,12,,176.6517584,
4/22/2021,15,1,,275.0780007,
4/22/2021,15,2,,271.7122952,
4/22/2021,15,3,,273.5978143,
4/22/2021,15,4,,288.5954905,
4/22/2021,15,5,,286.1624116,
4/22/2021,15,6,,281.8601336,
4/22/2021,15,7,,205.1477968,
4/22/2021,15,8,,201.0779973,
4/22/2021,15,9,,200.6163549,
4/22/2021,15,10,,202.3541751,
4/22/2021,15,11,,197.8484909,
4/22/2021,15,12,,192.7498677,
4/22/2021,16,1,,135.3779242,
4/22/2021,16,2,37.87394681,142.997935,
4/22/2021,16,3,210.0900038,199.3841451,
4/22/2021,16,4,219.1800003,326.2578167,
4/22/2021,16,5,194.6430195,271.0142793,
4/22/2021,16,6,89.72110348,168.233769,
4/22/2021,16,7,,148.3579243,
4/22/2021,16,8,76.24141196,131.3322298,
4/22/2021,16,9,141.0947629,144.7939409,
4/22/2021,16,10,220.1100006,357.3203165,
4/22/2021,16,11,163.1100006,406.5335647,
4/22/2021,16,12,162.9299965,454.1663386,
4/22/2021,17,1,206,504.0673409,
4/22/2021,17,2,203.1870615,265.7646537,
4/22/2021,17,3,238.8600006,184.2337842,
4/22/2021,17,4,236.2300034,255.7909995,
4/22/2021,17,5,149.1260011,124.3744271,
4/22/2021,17,6,,128.6969005,
4/22/2021,17,7,,135.8573918,
4/22/2021,17,8,,130.4443893,
4/22/2021,17,9,,127.1919022,
4/22/2021,17,10,,133.3489919,
4/22/2021,17,11,,131.058678,
4/22/2021,17,12,,122.8751965,
4/22/2021,18,1,,143.6627627,
4/22/2021,18,2,,134.5060281,
4/22/2021,18,3,,133.5503048,
4/22/2021,18,4,,127.8269865,
4/22/2021,18,5,,117.6287314,
4/22/2021,18,6,,117.5646364,
4/22/2021,18,7,,125.9044137,
4/22/2021,18,8,,114.1267958,
4/22/2021,18,9,,111.4430246,
4/22/2021,18,10,,102.1961052,
4/22/2021,18,11,,109.3158037,
4/22/2021,18,12,,70.17967342,
4/22/2021,19,1,,62.48873872,
4/22/2021,19,2,,54.48801463,
4/22/2021,19,3,,41.13201067,
4/22/2021,19,4,,28.91661181,
4/22/2021,19,5,,22.46284316,
4/22/2021,19,6,,18.99884401,
4/22/2021,19,7,,14.11283707,
4/22/2021,19,8,,11.18466134,
4/22/2021,19,9,,10.13465864,
4/22/2021,19,10,,8.231960113,
4/22/2021,19,11,,6.471956676,
4/22/2021,19,12,,4.671956457,
4/23/2021,7,11,,18.01048297,
4/23/2021,7,12,,33.76297835,
4/23/2021,8,1,,18.88547358,
4/23/2021,8,2,,354.3911201,
4/23/2021,8,3,,782.3708853,
4/23/2021,8,4,,29.9998791,
4/23/2021,8,5,,39.05888239,
4/23/2021,8,6,4.26,61.93279616,
4/23/2021,8,7,,56.28216272,
4/23/2021,8,8,,51.58948157,
4/23/2021,8,9,,40.88004027,
4/23/2021,8,10,122.760002,76.7806865,
4/23/2021,8,11,116.7699966,177.4944929,
4/23/2021,8,12,115.3700028,388.5510452,
4/23/2021,9,1,115.7200012,289.1342396,
4/23/2021,9,2,,68.19466976,
4/23/2021,9,3,,83.97089342,
4/23/2021,9,4,,97.303488,
4/23/2021,9,5,,100.0524836,
4/23/2021,9,6,27.10759898,198.0937827,
4/23/2021,9,7,37.51404785,183.0019078,
4/23/2021,9,8,114.4899979,299.5539191,
4/23/2021,9,9,112.9400024,369.1060885,
4/23/2021,9,10,101.2491615,375.2004844,
4/23/2021,9,11,48.28563402,404.8752781,
4/23/2021,9,12,109.5100021,492.6920188,
4/23/2021,10,1,,193.2635834,
4/23/2021,10,2,,137.1869664,
4/23/2021,10,3,,140.4425047,
4/23/2021,10,4,,144.3281037,
4/23/2021,10,5,,150.733607,
4/23/2021,10,6,,152.9755476,
4/23/2021,10,7,,155.9468822,
4/23/2021,10,8,,159.0548701,
4/23/2021,10,9,,165.5775933,
4/23/2021,10,10,,168.6755286,
4/23/2021,10,11,,168.3751849,
4/23/2021,10,12,,169.4415003,
4/23/2021,11,1,,174.9783396,
4/23/2021,11,2,,173.7167264,
4/23/2021,11,3,,172.4636192,
4/23/2021,11,4,,179.9090833,
4/23/2021,11,5,,178.1531621,
4/23/2021,11,6,,182.6323625,
4/23/2021,11,7,,194.8828435,
4/23/2021,11,8,,184.1405093,
4/23/2021,11,9,,186.1247024,
4/23/2021,11,10,,189.8977727,
4/23/2021,11,11,,185.4800122,
4/23/2021,11,12,,186.1154529,
4/23/2021,12,1,3.065472891,181.241861,
4/23/2021,12,2,,191.3866334,
4/23/2021,12,3,,187.8155774,
4/23/2021,12,4,,188.8021909,
4/23/2021,12,5,,176.1222583,
4/23/2021,12,6,,181.1743237,
4/23/2021,12,7,,185.992327,
4/23/2021,12,8,,237.4889912,
4/23/2021,12,9,,240.6969443,
4/23/2021,12,10,,185.1711671,
4/23/2021,12,11,20.0161509,182.2145861,
4/23/2021,12,12,,180.0093799,
4/23/2021,13,1,43.72999954,336.2753994,
4/23/2021,13,2,,238.4059638,
4/23/2021,13,3,,287.5890766,
4/23/2021,13,4,,238.7073843,
4/23/2021,13,5,63.799999,297.3525283,
4/23/2021,13,6,35.01360629,305.7962363,
4/23/2021,13,7,38.5,314.2292275,
4/23/2021,13,8,56.81000137,397.7835326,
4/23/2021,13,9,55.88000107,444.0420237,
4/23/2021,13,10,55.20999908,518.6508988,
4/23/2021,13,11,107.3300018,583.3896899,
4/23/2021,13,12,85.84999847,547.1836422,
4/23/2021,14,1,18.46309502,369.1182823,
4/23/2021,14,2,37.16279927,312.3512223,
4/23/2021,14,3,,240.1886852,
4/23/2021,14,4,32.95895689,197.9609897,
4/23/2021,14,5,31.85418915,196.3067995,
4/23/2021,14,6,52.48103894,187.786616,
4/23/2021,14,7,48.86000061,226.8217281,
4/23/2021,14,8,24.69891211,266.5006456,
4/23/2021,14,9,3.469337682,210.6158879,
4/23/2021,14,10,,180.4007605,
4/23/2021,14,11,,184.9420581,
4/23/2021,14,12,,197.8392005,
4/23/2021,15,1,,179.262534,
4/23/2021,15,2,,193.780671,
4/23/2021,15,3,,183.9506074,
4/23/2021,15,4,,176.0562837,
4/23/2021,15,5,,171.1947655,
4/23/2021,15,6,,170.0447673,
4/23/2021,15,7,,182.7737954,
4/23/2021,15,8,,179.7941113,
4/23/2021,15,9,,171.1769783,
4/23/2021,15,10,,183.6625276,
4/23/2021,15,11,,193.5224674,
4/23/2021,15,12,,184.6006625,
4/23/2021,16,1,81.69110415,192.0137146,
4/23/2021,16,2,70.06858028,190.7147184,
4/23/2021,16,3,91.86000061,187.5899683,
4/23/2021,16,4,,196.3719613,
4/23/2021,16,5,,166.75053,
4/23/2021,16,6,,166.1973125,
4/23/2021,16,7,,163.6365255,
4/23/2021,16,8,,159.703211,
4/23/2021,16,9,,156.0467791,
4/23/2021,16,10,,157.0649981,
4/23/2021,16,11,,145.58996,
4/23/2021,16,12,,149.441633,
4/23/2021,17,1,208.760002,319.7220365,
4/23/2021,17,2,199.2900009,445.3507229,
4/23/2021,17,3,198.5699997,852.4981244,
4/23/2021,17,4,200.7699966,581.9619348,
4/23/2021,17,5,189.0699997,459.2831105,
4/23/2021,17,6,188.409996,433.1959352,
4/23/2021,17,7,222.0400009,323.1007919,
4/23/2021,17,8,220.7699966,267.7133265,
4/23/2021,17,9,219.590004,211.6312542,
4/23/2021,17,10,212.6399994,311.6278908,
4/23/2021,17,11,211.4200058,361.9419467,
4/23/2021,17,12,214.3300018,396.7424945,
4/23/2021,18,1,212.9899979,310.3763115,
4/23/2021,18,2,93.33616722,106.8703079,
4/23/2021,18,3,96.24777346,79.83730387,
4/23/2021,18,4,,64.91517765,
4/23/2021,18,5,,58.86791783,
4/23/2021,18,6,,53.66495176,
4/23/2021,18,7,,50.18072124,
4/23/2021,18,8,,46.01171558,
4/23/2021,18,9,,41.23553481,
4/23/2021,18,10,,38.16403021,
4/23/2021,18,11,,34.61202291,
4/23/2021,18,12,,28.14602599,
4/23/2021,19,1,,25.67895909,
4/23/2021,19,2,,21.63595346,
4/23/2021,19,3,,15.52396864,
4/23/2021,19,4,,14.28136847,
4/23/2021,19,5,,13.44136579,
4/23/2021,19,6,,12.6913654,
4/23/2021,19,7,,11.73216449,
4/23/2021,19,8,,10.78216389,
4/23/2021,19,9,,10.08215776,
4/23/2021,19,10,,8.667555181,
4/23/2021,19,11,,7.147548625,
4/23/2021,19,12,,5.057553173,
4/24/2021,7,7,18.61573815,,
4/24/2021,7,9,,2.43000031,
4/24/2021,7,10,,2.09000015,
4/24/2021,7,11,,3.31000137,
4/24/2021,7,12,20.80689814,7.15000153,
4/24/2021,8,1,,9.40000153,
4/24/2021,8,2,15.59000092,327.0579112,
4/24/2021,8,3,27.86000016,749.9675324,
4/24/2021,8,4,,17.36999893,
4/24/2021,8,5,,11.70176292,
4/24/2021,8,6,,18.81176562,
4/24/2021,8,7,,9.006062322,
4/24/2021,8,8,,9.48606153,
4/24/2021,8,9,,26.46606123,
4/24/2021,8,10,,83.81920212,
4/24/2021,8,11,,325.8530258,
4/24/2021,8,12,,561.7029634,
4/24/2021,9,1,,399.9620015,
4/24/2021,9,2,,664.143003,
4/24/2021,9,3,,590.9602278,
4/24/2021,9,4,,363.7709002,
4/24/2021,9,5,,468.2815821,
4/24/2021,9,6,,487.7655647,
4/24/2021,9,7,,543.0327013,
4/24/2021,9,8,,624.5823893,
4/24/2021,9,9,20.11871961,650.3633374,
4/24/2021,9,10,55.52000046,154.2603456,
4/24/2021,9,11,55.54999924,129.5728476,
4/24/2021,9,12,71.34999847,134.8009886,
4/24/2021,10,1,,82.68499461,
4/24/2021,10,2,,64.85679575,
4/24/2021,10,3,,70.91280774,
4/24/2021,10,4,,78.67722874,
4/24/2021,10,5,,81.528303,
4/24/2021,10,6,,82.38030214,
4/24/2021,10,7,,79.65420769,
4/24/2021,10,8,,80.13824187,
4/24/2021,10,9,2.021842076,82.65224168,
4/24/2021,10,10,13.3891712,87.24678879,
4/24/2021,10,11,40.69699523,81.0009179,
4/24/2021,10,12,62.20999908,96.47109487,
4/24/2021,11,1,157.6600721,130.8198105,
4/24/2021,11,2,170.3000012,154.1889156,
4/24/2021,11,3,62.74000168,185.1782849,
4/24/2021,11,4,,166.2664658,
4/24/2021,11,5,,157.5447012,
4/24/2021,11,6,98.325006,277.572367,
4/24/2021,11,7,,246.9177209,
4/24/2021,11,8,,321.7980781,
4/24/2021,11,9,,268.9629417,
4/24/2021,11,10,15.89862976,460.3131098,
4/24/2021,11,11,3.419,700.3021394,
4/24/2021,11,12,54.31999874,634.5139078,
4/24/2021,12,1,,565.2652877,
4/24/2021,12,2,20.88999987,654.9571072,
4/24/2021,12,3,,857.7596748,
4/24/2021,12,4,55.700001,1108.915514,
4/24/2021,12,5,37.70999908,1308.570749,
4/24/2021,12,6,94.20797003,1448.073029,
4/24/2021,12,7,125.5429979,1394.881037,
4/24/2021,12,8,122.740001,1372.063771,
4/24/2021,12,9,134.2999997,1231.144167,
4/24/2021,12,10,135.0100017,1248.949536,
4/24/2021,12,11,82.64999771,1572.244305,
4/24/2021,12,12,94.83999634,1478.067691,
4/24/2021,13,1,132.3519983,1608.024045,
4/24/2021,13,2,118.800001,1904.195037,
4/24/2021,13,3,95.31999934,1948.492949,
4/24/2021,13,4,117.0299976,1766.158491,
4/24/2021,13,5,126.6699958,1807.25599,
4/24/2021,13,6,128.2599979,1922.055392,
4/24/2021,13,7,128.1299973,1999.310754,
4/24/2021,13,8,130.8999997,2188.272522,
4/24/2021,13,9,127.6650031,2149.702655,
4/24/2021,13,10,143.2700002,2360.588693,
4/24/2021,13,11,151.9200023,2308.384347,
4/24/2021,13,12,148.4000012,2540.0844,
4/24/2021,14,1,142.8600027,2325.576564,
4/24/2021,14,2,145.7199978,2659.186425,
4/24/2021,14,3,142.5899997,2709.734096,
4/24/2021,14,4,145.3999974,2865.958486,
4/24/2021,14,5,169.3199967,2878.104069,
4/24/2021,14,6,161.3099985,3098.850009,
4/24/2021,14,7,135.7399995,3067.361371,
4/24/2021,14,8,141.9999969,3011.009256,
4/24/2021,14,9,142.3900032,2894.940446,
4/24/2021,14,10,268.4000062,2761.765814,
4/24/2021,14,11,262.6455647,2932.368447,
4/24/2021,14,12,153.7999983,2910.498835,
4/24/2021,15,1,144.7299994,2696.708758,
4/24/2021,15,2,135.3700022,2601.872103,
4/24/2021,15,3,133.7600005,2504.236999,
4/24/2021,15,4,114.2199993,2213.711953,
4/24/2021,15,5,113.9899967,2201.162062,
4/24/2021,15,6,115.4440021,2219.75007,
4/24/2021,15,7,123.4800037,2239.39901,
4/24/2021,15,8,142.8899984,2220.791063,
4/24/2021,15,9,142.9349984,2141.459908,
4/24/2021,15,10,149.6600003,2063.874645,
4/24/2021,15,11,120.1984606,1957.229871,
4/24/2021,15,12,118.5299983,1804.267256,
4/24/2021,16,1,145.5190015,1876.881013,
4/24/2021,16,2,145.0500016,1654.424456,
4/24/2021,16,3,134.6799988,1563.517152,
4/24/2021,16,4,134.8800033,1156.13073,
4/24/2021,16,5,107.8600006,1099.940212,
4/24/2021,16,6,,846.1015288,
4/24/2021,16,7,,1006.848068,
4/24/2021,16,8,,839.8419963,
4/24/2021,16,9,,714.3576422,
4/24/2021,16,10,,548.400323,
4/24/2021,16,11,,439.6307182,
4/24/2021,16,12,,677.4836754,
4/24/2021,17,1,7.845,939.0250846,
4/24/2021,17,2,5.80999994,1128.006487,
4/24/2021,17,3,7.8090001,1163.195601,
4/24/2021,17,4,,956.4317077,
4/24/2021,17,5,126.870003,683.4755647,
4/24/2021,17,6,124.3499985,551.0985555,
4/24/2021,17,7,143.8999963,452.135729,
4/24/2021,17,8,156.5700035,515.4140247,
4/24/2021,17,9,17.51394383,215.0288671,
4/24/2021,17,10,,57.10824049,
4/24/2021,17,11,,85.18708034,
4/24/2021,17,12,,162.1641529,
4/24/2021,18,1,135.837004,874.9405869,
4/24/2021,18,2,158.2870035,857.4611909,
4/24/2021,18,3,11.17000034,905.0333,
4/24/2021,18,4,,469.7597105,
4/24/2021,18,5,,137.0417581,
4/24/2021,18,6,,58.80579377,
4/24/2021,18,7,,50.9692595,
4/24/2021,18,8,,51.58301461,
4/24/2021,18,9,,37.11169245,
4/24/2021,18,10,,43.696717,
4/24/2021,18,11,,39.2626937,
4/24/2021,18,12,,23.24782147,
4/24/2021,19,1,,18.9559423,
4/24/2021,19,2,,26.95578656,
4/24/2021,19,3,,15.16894328,
4/24/2021,19,4,,13.67674601,
4/24/2021,19,5,,12.67866422,
4/24/2021,19,6,,11.61866303,
4/24/2021,19,7,,10.45866033,
4/24/2021,19,8,,9.658653766,
4/24/2021,19,9,,8.108653601,
